Date,INSTRUMENT,PRICE
6/27/22,XAL1:COM,392.45
6/24/22,XAL1:COM,397
6/23/22,XAL1:COM,395
6/22/22,XAL1:COM,392
6/21/22,XAL1:COM,390
6/20/22,XAL1:COM,392.75
6/17/22,XAL1:COM,389.35
6/16/22,XAL1:COM,395
6/15/22,XAL1:COM,386.35
6/14/22,XAL1:COM,383
6/13/22,XAL1:COM,390.35
6/10/22,XAL1:COM,392.35
6/9/22,XAL1:COM,396
6/8/22,XAL1:COM,395.4
6/7/22,XAL1:COM,403
6/6/22,XAL1:COM,415.25
6/3/22,XAL1:COM,412.5
6/2/22,XAL1:COM,412.5
6/1/22,XAL1:COM,412
5/31/22,XAL1:COM,427
5/30/22,XAL1:COM,401
5/27/22,XAL1:COM,406.65
5/26/22,XAL1:COM,403
5/25/22,XAL1:COM,400
5/24/22,XAL1:COM,408
5/23/22,XAL1:COM,416
5/20/22,XAL1:COM,417.25
5/19/22,XAL1:COM,412.1
5/18/22,XAL1:COM,412
5/17/22,XAL1:COM,414
5/16/22,XAL1:COM,402.5
5/13/22,XAL1:COM,393
5/12/22,XAL1:COM,391.5
5/11/22,XAL1:COM,385
5/10/22,XAL1:COM,377.5
5/9/22,XAL1:COM,377
5/6/22,XAL1:COM,379.5
5/5/22,XAL1:COM,374.35
5/4/22,XAL1:COM,355
5/3/22,XAL1:COM,325
5/2/22,XAL1:COM,299.8
4/29/22,XAL1:COM,326.3
4/28/22,XAL1:COM,326.05
4/27/22,XAL1:COM,326.05
4/26/22,XAL1:COM,325
4/25/22,XAL1:COM,328.5
4/22/22,XAL1:COM,326
4/21/22,XAL1:COM,331.1
4/20/22,XAL1:COM,326.35
4/19/22,XAL1:COM,321
4/18/22,XAL1:COM,309.1
4/14/22,XAL1:COM,314
4/13/22,XAL1:COM,312
4/12/22,XAL1:COM,303.5
4/11/22,XAL1:COM,292
4/8/22,XAL1:COM,291.6
4/7/22,XAL1:COM,285
4/6/22,XAL1:COM,286.5
4/5/22,XAL1:COM,281
4/4/22,XAL1:COM,264
4/1/22,XAL1:COM,258.75
3/31/22,XAL1:COM,264
3/30/22,XAL1:COM,260
3/29/22,XAL1:COM,258
3/28/22,XAL1:COM,261
3/25/22,XAL1:COM,327.15
3/24/22,XAL1:COM,326.65
3/23/22,XAL1:COM,325
3/22/22,XAL1:COM,330
3/21/22,XAL1:COM,329.4
3/18/22,XAL1:COM,334.5
3/17/22,XAL1:COM,337.25
3/16/22,XAL1:COM,340
3/15/22,XAL1:COM,361.5
3/14/22,XAL1:COM,361.75
3/11/22,XAL1:COM,368.65
3/10/22,XAL1:COM,380
3/9/22,XAL1:COM,420.65
3/8/22,XAL1:COM,405
3/7/22,XAL1:COM,422.65
3/4/22,XAL1:COM,418.75
3/3/22,XAL1:COM,370
3/2/22,XAL1:COM,400
3/1/22,XAL1:COM,301
2/28/22,XAL1:COM,274.5
2/25/22,XAL1:COM,239
2/24/22,XAL1:COM,239.25
2/23/22,XAL1:COM,238
2/22/22,XAL1:COM,236.25
2/21/22,XAL1:COM,233.85
2/18/22,XAL1:COM,232.5
2/17/22,XAL1:COM,234.5
2/16/22,XAL1:COM,236
2/15/22,XAL1:COM,239
2/14/22,XAL1:COM,240
2/11/22,XAL1:COM,245
2/10/22,XAL1:COM,239.1
2/9/22,XAL1:COM,239.25
2/8/22,XAL1:COM,239.25
2/7/22,XAL1:COM,236
2/4/22,XAL1:COM,227
2/3/22,XAL1:COM,221
2/2/22,XAL1:COM,220
2/1/22,XAL1:COM,210.5
1/31/22,XAL1:COM,222.75
1/28/22,XAL1:COM,227.65
1/27/22,XAL1:COM,227.6
1/26/22,XAL1:COM,227.8
1/25/22,XAL1:COM,227.3
1/24/22,XAL1:COM,225.25
1/21/22,XAL1:COM,225
1/20/22,XAL1:COM,226
1/19/22,XAL1:COM,223.1
1/18/22,XAL1:COM,221
1/17/22,XAL1:COM,220.5
1/14/22,XAL1:COM,220
1/13/22,XAL1:COM,209.5
1/12/22,XAL1:COM,205
1/11/22,XAL1:COM,197.1
1/10/22,XAL1:COM,203
1/7/22,XAL1:COM,195
1/6/22,XAL1:COM,193
1/5/22,XAL1:COM,180
1/4/22,XAL1:COM,174
1/3/22,XAL1:COM,157.5
12/31/21,XAL1:COM,169.6
12/30/21,XAL1:COM,170.1
12/29/21,XAL1:COM,171.1
12/28/21,XAL1:COM,171
12/27/21,XAL1:COM,170.1
12/24/21,XAL1:COM,168.9
12/23/21,XAL1:COM,169.4
12/22/21,XAL1:COM,169.5
12/21/21,XAL1:COM,169
12/20/21,XAL1:COM,168.15
12/17/21,XAL1:COM,168
12/16/21,XAL1:COM,168.5
12/15/21,XAL1:COM,164.75
12/14/21,XAL1:COM,164.75
12/13/21,XAL1:COM,164.25
12/10/21,XAL1:COM,163.25
12/9/21,XAL1:COM,161
12/8/21,XAL1:COM,159
12/7/21,XAL1:COM,154.1
12/6/21,XAL1:COM,151.25
12/3/21,XAL1:COM,155.25
12/2/21,XAL1:COM,155
12/1/21,XAL1:COM,157
11/30/21,XAL1:COM,152
11/29/21,XAL1:COM,159.3
11/26/21,XAL1:COM,157.5
11/25/21,XAL1:COM,158
11/24/21,XAL1:COM,160
11/23/21,XAL1:COM,157
11/22/21,XAL1:COM,154
11/19/21,XAL1:COM,152.5
11/18/21,XAL1:COM,152.5
11/17/21,XAL1:COM,150.15
11/16/21,XAL1:COM,150.4
11/15/21,XAL1:COM,149.35
11/12/21,XAL1:COM,153
11/11/21,XAL1:COM,151.5
11/10/21,XAL1:COM,158.5
11/9/21,XAL1:COM,162
11/8/21,XAL1:COM,163
11/5/21,XAL1:COM,155.4
11/4/21,XAL1:COM,154.75
11/3/21,XAL1:COM,157.3
11/2/21,XAL1:COM,140.9
11/1/21,XAL1:COM,150
10/29/21,XAL1:COM,223.45
10/28/21,XAL1:COM,223.7
10/27/21,XAL1:COM,223.35
10/26/21,XAL1:COM,223.35
10/25/21,XAL1:COM,226
10/22/21,XAL1:COM,230
10/21/21,XAL1:COM,228.5
10/20/21,XAL1:COM,232
10/19/21,XAL1:COM,229.9
10/18/21,XAL1:COM,239.35
10/15/21,XAL1:COM,240
10/14/21,XAL1:COM,245
10/13/21,XAL1:COM,243.35
10/12/21,XAL1:COM,242.35
10/11/21,XAL1:COM,244.5
10/8/21,XAL1:COM,238.6
10/7/21,XAL1:COM,231.9
10/6/21,XAL1:COM,242
10/5/21,XAL1:COM,269.5
10/4/21,XAL1:COM,240
10/1/21,XAL1:COM,228
9/30/21,XAL1:COM,218
9/29/21,XAL1:COM,212
9/28/21,XAL1:COM,210
9/27/21,XAL1:COM,204.75
9/24/21,XAL1:COM,181
9/23/21,XAL1:COM,185.9
9/22/21,XAL1:COM,180
9/21/21,XAL1:COM,179.5
9/20/21,XAL1:COM,177.5
9/17/21,XAL1:COM,177.5
9/16/21,XAL1:COM,176
9/15/21,XAL1:COM,177.5
9/14/21,XAL1:COM,177.45
9/13/21,XAL1:COM,177.5
9/10/21,XAL1:COM,177.6
9/9/21,XAL1:COM,177.5
9/8/21,XAL1:COM,177.35
9/7/21,XAL1:COM,177.2
9/6/21,XAL1:COM,178
9/3/21,XAL1:COM,179
9/2/21,XAL1:COM,177.5
9/1/21,XAL1:COM,174.6
8/31/21,XAL1:COM,172
8/30/21,XAL1:COM,171.35
8/27/21,XAL1:COM,170.95
8/26/21,XAL1:COM,171
8/25/21,XAL1:COM,170.75
8/24/21,XAL1:COM,170
8/23/21,XAL1:COM,170
8/20/21,XAL1:COM,167.75
8/19/21,XAL1:COM,170.9
8/18/21,XAL1:COM,171
8/17/21,XAL1:COM,172
8/16/21,XAL1:COM,173.4
8/13/21,XAL1:COM,172.25
8/12/21,XAL1:COM,171.25
8/11/21,XAL1:COM,168.75
8/10/21,XAL1:COM,167.1
8/9/21,XAL1:COM,167
8/6/21,XAL1:COM,160.95
8/5/21,XAL1:COM,156
8/3/21,XAL1:COM,152.75
7/30/21,XAL1:COM,149.75
7/29/21,XAL1:COM,150
7/28/21,XAL1:COM,150.1
7/27/21,XAL1:COM,149.75
7/26/21,XAL1:COM,149.75
7/23/21,XAL1:COM,149.75
7/22/21,XAL1:COM,149.75
7/21/21,XAL1:COM,149.75
7/19/21,XAL1:COM,150
7/16/21,XAL1:COM,148.1
7/15/21,XAL1:COM,146
7/14/21,XAL1:COM,144.5
7/13/21,XAL1:COM,144.6
7/12/21,XAL1:COM,142.25
7/9/21,XAL1:COM,143
7/8/21,XAL1:COM,142.25
7/6/21,XAL1:COM,140.75
7/2/21,XAL1:COM,139.25
7/1/21,XAL1:COM,137.75
6/28/21,XAL1:COM,128.55
6/25/21,XAL1:COM,127.7
6/24/21,XAL1:COM,127.5
6/23/21,XAL1:COM,127.5
6/22/21,XAL1:COM,127.25
6/21/21,XAL1:COM,125.5
6/18/21,XAL1:COM,125
6/17/21,XAL1:COM,126
6/16/21,XAL1:COM,125.25
6/15/21,XAL1:COM,125
6/14/21,XAL1:COM,125.55
6/11/21,XAL1:COM,127
6/10/21,XAL1:COM,126
6/9/21,XAL1:COM,123.7
6/8/21,XAL1:COM,122.75
6/7/21,XAL1:COM,121.6
6/3/21,XAL1:COM,119
5/31/21,XAL1:COM,118.9
5/28/21,XAL1:COM,106
5/27/21,XAL1:COM,105.5
5/25/21,XAL1:COM,105
5/21/21,XAL1:COM,101
5/20/21,XAL1:COM,99.75
5/19/21,XAL1:COM,99.1
5/17/21,XAL1:COM,98.35
5/14/21,XAL1:COM,99
5/13/21,XAL1:COM,101
5/12/21,XAL1:COM,100
5/11/21,XAL1:COM,98.7
5/10/21,XAL1:COM,97.6
5/7/21,XAL1:COM,96.15
5/5/21,XAL1:COM,93.8
5/4/21,XAL1:COM,93
5/3/21,XAL1:COM,92.8
4/30/21,XAL1:COM,93.3
4/29/21,XAL1:COM,92.9
4/28/21,XAL1:COM,92.9
4/27/21,XAL1:COM,93.1
4/26/21,XAL1:COM,93.1
4/23/21,XAL1:COM,93
4/22/21,XAL1:COM,93.95
4/21/21,XAL1:COM,93.75
4/20/21,XAL1:COM,94
4/19/21,XAL1:COM,94.35
4/16/21,XAL1:COM,94.3
4/15/21,XAL1:COM,93.5
4/14/21,XAL1:COM,93.4
4/12/21,XAL1:COM,93.3
4/9/21,XAL1:COM,93.1
4/6/21,XAL1:COM,94.85
4/5/21,XAL1:COM,96.5
3/31/21,XAL1:COM,96.25
3/30/21,XAL1:COM,93.85
3/26/21,XAL1:COM,93.95
3/25/21,XAL1:COM,94.5
3/24/21,XAL1:COM,94.5
3/22/21,XAL1:COM,94
3/19/21,XAL1:COM,92.75
3/18/21,XAL1:COM,91
3/17/21,XAL1:COM,90.75
3/16/21,XAL1:COM,90.5
3/15/21,XAL1:COM,90.5
3/12/21,XAL1:COM,90
3/11/21,XAL1:COM,89
3/10/21,XAL1:COM,89
3/9/21,XAL1:COM,88.5
3/8/21,XAL1:COM,88
3/5/21,XAL1:COM,87.75
3/4/21,XAL1:COM,87.5
3/2/21,XAL1:COM,87.5
3/1/21,XAL1:COM,85.6
2/26/21,XAL1:COM,85.1
2/25/21,XAL1:COM,85.5
2/24/21,XAL1:COM,85.5
2/23/21,XAL1:COM,85.5
2/22/21,XAL1:COM,85.75
2/19/21,XAL1:COM,86
2/18/21,XAL1:COM,85.75
2/17/21,XAL1:COM,86
2/12/21,XAL1:COM,87.45
2/11/21,XAL1:COM,87.4
2/10/21,XAL1:COM,87.6
2/8/21,XAL1:COM,87.5
2/5/21,XAL1:COM,86.65
2/3/21,XAL1:COM,83.75
2/2/21,XAL1:COM,85
1/29/21,XAL1:COM,86.2
1/28/21,XAL1:COM,86.3
1/26/21,XAL1:COM,86
1/22/21,XAL1:COM,85.9
1/21/21,XAL1:COM,85.5
1/20/21,XAL1:COM,85.5
1/19/21,XAL1:COM,85
1/18/21,XAL1:COM,86.4
1/15/21,XAL1:COM,87.4
1/14/21,XAL1:COM,87.25
1/13/21,XAL1:COM,87.3
1/12/21,XAL1:COM,86.5
1/11/21,XAL1:COM,84.5
12/31/20,XAL1:COM,80.5
12/30/20,XAL1:COM,81.6
12/28/20,XAL1:COM,85.35
12/24/20,XAL1:COM,79.85
12/23/20,XAL1:COM,79.85
12/22/20,XAL1:COM,80
12/21/20,XAL1:COM,79.85
12/18/20,XAL1:COM,80
12/17/20,XAL1:COM,79.5
12/16/20,XAL1:COM,79.25
12/15/20,XAL1:COM,79.5
12/14/20,XAL1:COM,78.75
12/10/20,XAL1:COM,77.5
12/8/20,XAL1:COM,75.95
12/4/20,XAL1:COM,74.25
12/3/20,XAL1:COM,73.55
12/2/20,XAL1:COM,71.4
12/1/20,XAL1:COM,70.05
11/27/20,XAL1:COM,63.9
11/26/20,XAL1:COM,63.85
11/25/20,XAL1:COM,63.75
11/24/20,XAL1:COM,63.5
11/23/20,XAL1:COM,63.4
11/19/20,XAL1:COM,62.65
11/16/20,XAL1:COM,62.3
11/13/20,XAL1:COM,62.25
11/12/20,XAL1:COM,62.3
11/11/20,XAL1:COM,62.3
11/10/20,XAL1:COM,62.3
11/6/20,XAL1:COM,61.65
11/5/20,XAL1:COM,61.45
11/3/20,XAL1:COM,60.55
10/30/20,XAL1:COM,58.2
10/29/20,XAL1:COM,58.2
10/28/20,XAL1:COM,58.2
10/27/20,XAL1:COM,58.15
10/26/20,XAL1:COM,58
10/23/20,XAL1:COM,58
10/22/20,XAL1:COM,58
10/20/20,XAL1:COM,57.8
10/19/20,XAL1:COM,57.3
10/15/20,XAL1:COM,55.7
10/13/20,XAL1:COM,54.7
10/12/20,XAL1:COM,56.85
10/9/20,XAL1:COM,57.4
10/8/20,XAL1:COM,58
10/6/20,XAL1:COM,58.1
10/5/20,XAL1:COM,58.1
10/1/20,XAL1:COM,58.6
9/29/20,XAL1:COM,58.65
9/25/20,XAL1:COM,52.8
9/24/20,XAL1:COM,52.8
9/23/20,XAL1:COM,52.75
9/22/20,XAL1:COM,52.7
9/21/20,XAL1:COM,52.45
9/16/20,XAL1:COM,51.5
9/15/20,XAL1:COM,51
9/14/20,XAL1:COM,50.75
9/11/20,XAL1:COM,50.75
9/8/20,XAL1:COM,48.75
9/7/20,XAL1:COM,48.5
9/4/20,XAL1:COM,49
9/3/20,XAL1:COM,49.7
9/2/20,XAL1:COM,50.6
9/1/20,XAL1:COM,51.4
8/27/20,XAL1:COM,49.8
8/26/20,XAL1:COM,49.7
8/25/20,XAL1:COM,49.75
8/24/20,XAL1:COM,49.7
8/21/20,XAL1:COM,49.8
8/20/20,XAL1:COM,50.1
8/19/20,XAL1:COM,50.25
8/18/20,XAL1:COM,50.45
8/13/20,XAL1:COM,49.9
8/10/20,XAL1:COM,50.5
8/7/20,XAL1:COM,51.2
8/6/20,XAL1:COM,50.2
8/4/20,XAL1:COM,52.45
8/3/20,XAL1:COM,52.6
7/31/20,XAL1:COM,51.95
7/30/20,XAL1:COM,51.9
7/29/20,XAL1:COM,51.8
7/28/20,XAL1:COM,51.8
7/27/20,XAL1:COM,52.25
7/24/20,XAL1:COM,52
7/23/20,XAL1:COM,51.95
7/22/20,XAL1:COM,52.1
7/20/20,XAL1:COM,52
7/17/20,XAL1:COM,52.2
7/15/20,XAL1:COM,52.6
7/10/20,XAL1:COM,52.4
7/7/20,XAL1:COM,53
7/6/20,XAL1:COM,52.65
7/3/20,XAL1:COM,52.45
7/2/20,XAL1:COM,52.6
7/1/20,XAL1:COM,51.6
6/30/20,XAL1:COM,52.15
6/29/20,XAL1:COM,52.7
6/26/20,XAL1:COM,53.5
6/25/20,XAL1:COM,53.25
6/24/20,XAL1:COM,52.85
6/23/20,XAL1:COM,53
6/22/20,XAL1:COM,53.1
6/19/20,XAL1:COM,53.1
6/18/20,XAL1:COM,52.95
6/17/20,XAL1:COM,53.35
6/16/20,XAL1:COM,53.35
6/15/20,XAL1:COM,53.4
6/12/20,XAL1:COM,53
6/11/20,XAL1:COM,52.9
6/10/20,XAL1:COM,53.05
6/5/20,XAL1:COM,55.6
6/4/20,XAL1:COM,55.2
6/3/20,XAL1:COM,55.8
6/1/20,XAL1:COM,55.65
5/29/20,XAL1:COM,52
5/28/20,XAL1:COM,52.25
5/27/20,XAL1:COM,52.5
5/26/20,XAL1:COM,52.4
5/25/20,XAL1:COM,51.95
5/22/20,XAL1:COM,51.95
5/21/20,XAL1:COM,51.9
5/19/20,XAL1:COM,51.8
5/18/20,XAL1:COM,51.4
5/14/20,XAL1:COM,51.75
5/13/20,XAL1:COM,52.4
5/12/20,XAL1:COM,52
5/11/20,XAL1:COM,51.7
5/8/20,XAL1:COM,51.15
5/6/20,XAL1:COM,51.2
5/5/20,XAL1:COM,50.5
5/1/20,XAL1:COM,51.25
4/29/20,XAL1:COM,51.25
4/27/20,XAL1:COM,50.5
4/24/20,XAL1:COM,61.1
4/23/20,XAL1:COM,60.95
4/21/20,XAL1:COM,61.25
4/20/20,XAL1:COM,61.5
4/16/20,XAL1:COM,61.9
4/14/20,XAL1:COM,62.75
4/13/20,XAL1:COM,63.6
4/9/20,XAL1:COM,63.6
4/8/20,XAL1:COM,62.65
4/6/20,XAL1:COM,64.15
4/2/20,XAL1:COM,66.2
3/31/20,XAL1:COM,67.85
3/30/20,XAL1:COM,69
3/27/20,XAL1:COM,66.65
3/26/20,XAL1:COM,66.5
3/25/20,XAL1:COM,66.35
3/24/20,XAL1:COM,66.5
3/23/20,XAL1:COM,66.05
3/19/20,XAL1:COM,66.15
3/18/20,XAL1:COM,66.1
3/10/20,XAL1:COM,65.3
3/6/20,XAL1:COM,65.9
3/5/20,XAL1:COM,66.4
3/4/20,XAL1:COM,65.75
3/2/20,XAL1:COM,66.35
2/28/20,XAL1:COM,67.4
2/27/20,XAL1:COM,67.9
2/26/20,XAL1:COM,67.75
2/25/20,XAL1:COM,67.9
2/24/20,XAL1:COM,68
2/21/20,XAL1:COM,67.9
2/20/20,XAL1:COM,68.6
2/18/20,XAL1:COM,68.4
2/17/20,XAL1:COM,69.1
2/14/20,XAL1:COM,69.45
2/13/20,XAL1:COM,69.1
2/12/20,XAL1:COM,68.9
2/11/20,XAL1:COM,68.95
2/10/20,XAL1:COM,68.1
2/7/20,XAL1:COM,68.5
2/6/20,XAL1:COM,69.7
2/5/20,XAL1:COM,69.3
2/4/20,XAL1:COM,68.55
2/3/20,XAL1:COM,66.3
1/31/20,XAL1:COM,68.5
1/30/20,XAL1:COM,68.65
1/29/20,XAL1:COM,68.6
1/28/20,XAL1:COM,68.35
1/27/20,XAL1:COM,69.1
1/24/20,XAL1:COM,69.1
1/23/20,XAL1:COM,69.1
1/22/20,XAL1:COM,67.9
1/21/20,XAL1:COM,69.05
1/20/20,XAL1:COM,69.9
1/17/20,XAL1:COM,70
1/16/20,XAL1:COM,70.45
1/15/20,XAL1:COM,70.5
1/14/20,XAL1:COM,70.8
1/10/20,XAL1:COM,70.9
1/9/20,XAL1:COM,68.95
1/3/20,XAL1:COM,67.5
12/31/19,XAL1:COM,67.7
12/30/19,XAL1:COM,67.7
12/27/19,XAL1:COM,66.55
12/26/19,XAL1:COM,66.5
12/24/19,XAL1:COM,66.5
12/23/19,XAL1:COM,65.8
12/18/19,XAL1:COM,66.2
12/17/19,XAL1:COM,65.9
12/16/19,XAL1:COM,66.45
12/13/19,XAL1:COM,66.3
12/11/19,XAL1:COM,66.1
12/10/19,XAL1:COM,66
12/9/19,XAL1:COM,66.2
12/6/19,XAL1:COM,66.4
12/5/19,XAL1:COM,66.55
12/3/19,XAL1:COM,67.4
12/2/19,XAL1:COM,67.6
11/29/19,XAL1:COM,67.85
11/28/19,XAL1:COM,67.45
11/27/19,XAL1:COM,67.75
11/26/19,XAL1:COM,67.4
11/25/19,XAL1:COM,66.75
11/22/19,XAL1:COM,67.9
11/21/19,XAL1:COM,67.55
11/20/19,XAL1:COM,67.45
11/19/19,XAL1:COM,67.4
11/18/19,XAL1:COM,67.5
11/15/19,XAL1:COM,67.15
11/13/19,XAL1:COM,66.7
11/12/19,XAL1:COM,66.55
11/11/19,XAL1:COM,66.95
11/6/19,XAL1:COM,66.55
11/5/19,XAL1:COM,67.15
11/4/19,XAL1:COM,67.35
11/1/19,XAL1:COM,67.25
10/29/19,XAL1:COM,66.95
10/28/19,XAL1:COM,66.85
10/25/19,XAL1:COM,67.65
10/24/19,XAL1:COM,67.25
10/23/19,XAL1:COM,67
10/22/19,XAL1:COM,67.45
10/21/19,XAL1:COM,67.6
10/18/19,XAL1:COM,67.5
10/17/19,XAL1:COM,67.55
10/16/19,XAL1:COM,67.3
10/15/19,XAL1:COM,66.9
10/14/19,XAL1:COM,66.52
10/10/19,XAL1:COM,67.4
10/8/19,XAL1:COM,66.9
10/4/19,XAL1:COM,65.2
9/27/19,XAL1:COM,65.55
9/26/19,XAL1:COM,65.15
9/25/19,XAL1:COM,65.4
9/24/19,XAL1:COM,65.2
9/23/19,XAL1:COM,65.35
9/20/19,XAL1:COM,65.45
9/19/19,XAL1:COM,65.55
9/18/19,XAL1:COM,65.35
9/16/19,XAL1:COM,66.15
9/12/19,XAL1:COM,65.5
9/11/19,XAL1:COM,65.35
9/10/19,XAL1:COM,65.8
9/9/19,XAL1:COM,65.55
9/6/19,XAL1:COM,66.25
9/4/19,XAL1:COM,66.35
9/3/19,XAL1:COM,66.5
9/2/19,XAL1:COM,65.05
8/30/19,XAL1:COM,65.75
8/29/19,XAL1:COM,65.3
8/28/19,XAL1:COM,65.6
8/27/19,XAL1:COM,65.4
8/26/19,XAL1:COM,65.75
8/23/19,XAL1:COM,65.75
8/22/19,XAL1:COM,65.35
8/21/19,XAL1:COM,65.45
8/20/19,XAL1:COM,65.95
8/19/19,XAL1:COM,66.35
8/16/19,XAL1:COM,66.3
8/15/19,XAL1:COM,66.35
8/14/19,XAL1:COM,66.85
8/13/19,XAL1:COM,67.15
8/12/19,XAL1:COM,67.3
8/9/19,XAL1:COM,67.85
8/8/19,XAL1:COM,67.8
8/6/19,XAL1:COM,68.05
8/5/19,XAL1:COM,68.9
8/2/19,XAL1:COM,69.15
7/30/19,XAL1:COM,69.65
7/29/19,XAL1:COM,71.6
7/26/19,XAL1:COM,74.25
7/25/19,XAL1:COM,74.4
7/24/19,XAL1:COM,74.2
7/19/19,XAL1:COM,74.1
7/18/19,XAL1:COM,73.85
7/17/19,XAL1:COM,74.3
7/16/19,XAL1:COM,73.3
7/15/19,XAL1:COM,74.35
7/11/19,XAL1:COM,75.05
7/10/19,XAL1:COM,75.45
7/9/19,XAL1:COM,74.9
7/8/19,XAL1:COM,75.2
7/5/19,XAL1:COM,76.2
7/4/19,XAL1:COM,77
7/3/19,XAL1:COM,72.75
7/2/19,XAL1:COM,70
7/1/19,XAL1:COM,68
6/28/19,XAL1:COM,70.9
6/27/19,XAL1:COM,71
6/26/19,XAL1:COM,70.9
6/25/19,XAL1:COM,70.95
6/24/19,XAL1:COM,70.6
6/21/19,XAL1:COM,71.3
6/20/19,XAL1:COM,70.5
6/19/19,XAL1:COM,70.6
6/18/19,XAL1:COM,70.8
6/17/19,XAL1:COM,71.15
6/14/19,XAL1:COM,71.4
6/13/19,XAL1:COM,71.85
6/12/19,XAL1:COM,71.95
6/11/19,XAL1:COM,74.15
6/6/19,XAL1:COM,73
6/4/19,XAL1:COM,73.35
6/3/19,XAL1:COM,73.25
5/31/19,XAL1:COM,83.4
5/30/19,XAL1:COM,83.4
5/29/19,XAL1:COM,83.45
5/28/19,XAL1:COM,83.3
5/27/19,XAL1:COM,83.65
5/24/19,XAL1:COM,83.65
5/23/19,XAL1:COM,83.75
5/22/19,XAL1:COM,84
5/21/19,XAL1:COM,83.85
5/20/19,XAL1:COM,83.85
5/17/19,XAL1:COM,84.1
5/16/19,XAL1:COM,84.15
5/15/19,XAL1:COM,84.45
5/14/19,XAL1:COM,84.8
5/13/19,XAL1:COM,85.55
5/6/19,XAL1:COM,86.95
5/2/19,XAL1:COM,87.2
4/22/24,NG1:COM,2.065
4/19/24,NG1:COM,1.988
4/18/24,NG1:COM,1.986
4/17/24,NG1:COM,1.962
4/16/24,NG1:COM,1.988
4/15/24,NG1:COM,1.946
4/12/24,NG1:COM,2.029
4/11/24,NG1:COM,2
4/10/24,NG1:COM,1.885
4/9/24,NG1:COM,1.888
4/8/24,NG1:COM,1.8575
4/5/24,NG1:COM,1.785
4/4/24,NG1:COM,1.774
4/3/24,NG1:COM,1.841
4/2/24,NG1:COM,1.862
4/1/24,NG1:COM,1.837
3/29/24,NG1:COM,1.7518
3/28/24,NG1:COM,1.763
3/27/24,NG1:COM,1.718
3/26/24,NG1:COM,1.788
3/25/24,NG1:COM,1.789
3/22/24,NG1:COM,1.812
3/21/24,NG1:COM,1.831
3/20/24,NG1:COM,1.845
3/19/24,NG1:COM,1.876
3/18/24,NG1:COM,1.833
3/15/24,NG1:COM,1.789
3/14/24,NG1:COM,1.862
3/13/24,NG1:COM,1.784
3/12/24,NG1:COM,1.823
3/11/24,NG1:COM,1.862
3/8/24,NG1:COM,1.923
3/7/24,NG1:COM,1.952
3/6/24,NG1:COM,2.072
3/5/24,NG1:COM,2.095
3/4/24,NG1:COM,2.073
3/1/24,NG1:COM,1.975
2/29/24,NG1:COM,2.008
2/28/24,NG1:COM,2.052
2/27/24,NG1:COM,1.965
2/26/24,NG1:COM,1.891
2/23/24,NG1:COM,1.847
2/22/24,NG1:COM,1.972
2/21/24,NG1:COM,1.994
2/20/24,NG1:COM,1.761
2/19/24,NG1:COM,1.5555
2/16/24,NG1:COM,1.81
2/15/24,NG1:COM,1.767
2/14/24,NG1:COM,1.776
2/13/24,NG1:COM,1.866
2/12/24,NG1:COM,1.8
2/9/24,NG1:COM,1.885
2/8/24,NG1:COM,1.948
2/7/24,NG1:COM,1.98
2/6/24,NG1:COM,2.007
2/5/24,NG1:COM,2.074
2/2/24,NG1:COM,2.086
2/1/24,NG1:COM,2.064
1/31/24,NG1:COM,2.121
1/30/24,NG1:COM,2.104
1/29/24,NG1:COM,2.089
1/26/24,NG1:COM,2.2
1/25/24,NG1:COM,2.201
1/24/24,NG1:COM,2.277
1/23/24,NG1:COM,2.2
1/22/24,NG1:COM,2.144
1/19/24,NG1:COM,2.267
1/18/24,NG1:COM,2.407
1/17/24,NG1:COM,2.475
1/16/24,NG1:COM,2.453
1/12/24,NG1:COM,2.617
1/11/24,NG1:COM,2.54
1/10/24,NG1:COM,2.562
1/9/24,NG1:COM,2.697
1/8/24,NG1:COM,2.598
1/5/24,NG1:COM,2.621
1/4/24,NG1:COM,2.559
1/3/24,NG1:COM,2.448
1/2/24,NG1:COM,2.386
12/29/23,NG1:COM,2.327
12/28/23,NG1:COM,2.377
12/27/23,NG1:COM,2.286
12/26/23,NG1:COM,2.255
12/22/23,NG1:COM,2.316
12/21/23,NG1:COM,2.298
12/20/23,NG1:COM,2.208
12/19/23,NG1:COM,2.234
12/18/23,NG1:COM,2.309
12/15/23,NG1:COM,2.318
12/14/23,NG1:COM,2.26
12/13/23,NG1:COM,2.292
12/12/23,NG1:COM,2.24
12/11/23,NG1:COM,2.35
12/8/23,NG1:COM,2.504
12/7/23,NG1:COM,2.52
12/6/23,NG1:COM,2.517
12/5/23,NG1:COM,2.667
12/4/23,NG1:COM,2.651
12/1/23,NG1:COM,2.773
11/30/23,NG1:COM,2.763
11/29/23,NG1:COM,2.769
11/28/23,NG1:COM,2.798
11/27/23,NG1:COM,2.898
11/24/23,NG1:COM,2.949
11/23/23,NG1:COM,2.922
11/22/23,NG1:COM,2.983
11/21/23,NG1:COM,2.947
11/20/23,NG1:COM,3.008
11/17/23,NG1:COM,3.085
11/16/23,NG1:COM,3.189
11/15/23,NG1:COM,3.308
11/14/23,NG1:COM,3.261
11/13/23,NG1:COM,3.4
11/10/23,NG1:COM,3.284
